# Time-averaged data for fix viscave
# TimeStep v_visc
31320000 25.2793
31330000 25.278
31340000 25.2775
31350000 25.2765
31360000 25.2766
31370000 25.2764
31380000 25.2751
31390000 25.2731
31400000 25.2729
31410000 25.2731
31420000 25.2731
31430000 25.2725
31440000 25.2722
31450000 25.2706
31460000 25.2689
31470000 25.2674
31480000 25.2656
31490000 25.2648
31500000 25.2651
31510000 25.2625
31520000 25.2616
31530000 25.2584
31540000 25.2562
31550000 25.2559
31560000 25.2555
31570000 25.2561
31580000 25.2548
31590000 25.2538
31600000 25.252
31610000 25.2516
31620000 25.2492
31630000 25.2473
31640000 25.2469
31650000 25.2467
31660000 25.2463
31670000 25.2462
31680000 25.2449
31690000 25.2449
31700000 25.2452
31710000 25.245
31720000 25.245
31730000 25.2455
31740000 25.2484
31750000 25.2486
31760000 25.2491
31770000 25.2486
31780000 25.2471
31790000 25.2464
31800000 25.2468
31810000 25.2499
31820000 25.2505
31830000 25.2506
31840000 25.2509
31850000 25.2532
31860000 25.2544
31870000 25.2569
31880000 25.2615
31890000 25.2644
31900000 25.2646
31910000 25.2664
31920000 25.2697
31930000 25.2721
31940000 25.2724
31950000 25.2732
31960000 25.2752
31970000 25.2763
31980000 25.2773
31990000 25.2767
32000000 25.2761
32010000 25.2782
32020000 25.28
32030000 25.28
32040000 25.279
32050000 25.2785
32060000 25.2795
32070000 25.2791
32080000 25.2796
32090000 25.2797
32100000 25.28
32110000 25.2787
32120000 25.2765
32130000 25.2742
32140000 25.2708
32150000 25.2687
32160000 25.2674
32170000 25.2664
32180000 25.2683
32190000 25.2675
32200000 25.2667
32210000 25.2638
32220000 25.2615
32230000 25.2595
32240000 25.2574
32250000 25.2559
32260000 25.2552
32270000 25.2553
32280000 25.2546
32290000 25.2544
32300000 25.2513
32310000 25.2482
32320000 25.2462
32330000 25.2451
32340000 25.2446
32350000 25.2456
32360000 25.243
32370000 25.2409
32380000 25.2396
32390000 25.2392
32400000 25.2368
32410000 25.2352
32420000 25.2344
32430000 25.2363
32440000 25.238
32450000 25.2387
32460000 25.2401
32470000 25.2418
32480000 25.2423
32490000 25.2417
32500000 25.2418
32510000 25.2415
32520000 25.2405
32530000 25.241
32540000 25.2397
32550000 25.2395
32560000 25.2395
32570000 25.239
32580000 25.2404
32590000 25.2415
32600000 25.2436
32610000 25.2451
32620000 25.2471
32630000 25.2467
32640000 25.2484
32650000 25.2508
32660000 25.2503
32670000 25.2497
32680000 25.2509
32690000 25.2511
32700000 25.2528
32710000 25.2525
32720000 25.2504
32730000 25.2495
32740000 25.2486
32750000 25.2465
32760000 25.2442
32770000 25.2423
32780000 25.241
32790000 25.2393
32800000 25.2369
32810000 25.237
32820000 25.2349
32830000 25.2332
32840000 25.2316
32850000 25.2282
32860000 25.2284
32870000 25.2264
32880000 25.2244
32890000 25.2237
32900000 25.2242
32910000 25.2262
32920000 25.2267
32930000 25.2263
32940000 25.2249
32950000 25.2241
32960000 25.2219
32970000 25.2221
32980000 25.2223
32990000 25.2218
33000000 25.2229
33010000 25.2229
33020000 25.2217
33030000 25.2226
33040000 25.2231
33050000 25.2229
33060000 25.2243
33070000 25.2264
33080000 25.2277
33090000 25.2288
33100000 25.2306
33110000 25.2327
33120000 25.2349
33130000 25.2357
33140000 25.2364
33150000 25.2342
33160000 25.234
33170000 25.2334
33180000 25.2313
33190000 25.2316
33200000 25.229
33210000 25.2279
33220000 25.2262
33230000 25.2249
33240000 25.2234
33250000 25.2213
33260000 25.221
33270000 25.2214
33280000 25.2235
33290000 25.2238
33300000 25.2255
33310000 25.2246
33320000 25.2243
33330000 25.2253
33340000 25.2231
33350000 25.2254
33360000 25.2261
33370000 25.2256
33380000 25.226
33390000 25.2242
33400000 25.2231
33410000 25.222
33420000 25.2205
33430000 25.2187
33440000 25.2149
33450000 25.2123
33460000 25.209
33470000 25.2054
33480000 25.2011
33490000 25.1982
33500000 25.1954
33510000 25.1907
33520000 25.1872
33530000 25.1841
33540000 25.1807
33550000 25.1762
33560000 25.1737
33570000 25.1728
33580000 25.1717
33590000 25.1709
33600000 25.172
33610000 25.1726
33620000 25.1728
33630000 25.1734
33640000 25.1749
33650000 25.1753
33660000 25.1749
33670000 25.1757
33680000 25.1758
33690000 25.1767
33700000 25.1769
33710000 25.1781
33720000 25.1788
33730000 25.1793
33740000 25.1785
33750000 25.1782
33760000 25.1753
33770000 25.1743
33780000 25.1751
33790000 25.1747
33800000 25.1755
33810000 25.1756
33820000 25.1746
33830000 25.1737
33840000 25.172
33850000 25.1723
33860000 25.1719
33870000 25.1706
33880000 25.1703
33890000 25.1711
33900000 25.1728
33910000 25.1725
33920000 25.1711
33930000 25.1708
33940000 25.1698
33950000 25.168
33960000 25.1657
33970000 25.165
33980000 25.1656
33990000 25.1631
34000000 25.1629
34010000 25.1633
34020000 25.164
34030000 25.1657
34040000 25.1656
34050000 25.1664
34060000 25.1683
34070000 25.167
34080000 25.169
34090000 25.1696
34100000 25.1696
34110000 25.1717
34120000 25.1742
34130000 25.1759
34140000 25.1785
34150000 25.1818
34160000 25.1827
34170000 25.1839
34180000 25.1845
34190000 25.1882
34200000 25.1905
34210000 25.1934
34220000 25.1953
34230000 25.1967
34240000 25.1971
34250000 25.1979
34260000 25.2005
34270000 25.2036
34280000 25.2076
34290000 25.2108
34300000 25.2144
34310000 25.2173
34320000 25.2195
34330000 25.2205
34340000 25.2236
34350000 25.2264
34360000 25.2283
34370000 25.2272
34380000 25.2267
34390000 25.2279
34400000 25.2278
34410000 25.2267
34420000 25.2266
34430000 25.2265
34440000 25.2283
34450000 25.2308
34460000 25.2322
34470000 25.2341
34480000 25.2366
34490000 25.2394
34500000 25.2395
34510000 25.2395
34520000 25.2404
34530000 25.242
34540000 25.2448
34550000 25.2473
34560000 25.2489
34570000 25.2519
34580000 25.2552
34590000 25.2578
34600000 25.259
34610000 25.2621
34620000 25.2638
34630000 25.2652
34640000 25.2659
34650000 25.2673
34660000 25.2683
34670000 25.2697
34680000 25.2714
34690000 25.2718
34700000 25.2722
34710000 25.2744
34720000 25.2755
34730000 25.2746
34740000 25.274
34750000 25.2746
34760000 25.2755
34770000 25.2752
34780000 25.2745
34790000 25.273
34800000 25.2727
34810000 25.2712
34820000 25.2718
34830000 25.274
34840000 25.2738
34850000 25.2734
34860000 25.2733
34870000 25.274
34880000 25.2726
34890000 25.2722
34900000 25.2725
34910000 25.2728
34920000 25.2731
34930000 25.2734
34940000 25.2728
34950000 25.2741
34960000 25.2747
34970000 25.275
34980000 25.2769
34990000 25.2788
35000000 25.2785
35010000 25.2773
35020000 25.2756
35030000 25.2762
35040000 25.2776
35050000 25.2773
35060000 25.2754
35070000 25.2754
35080000 25.2753
35090000 25.2747
35100000 25.2737
35110000 25.2742
35120000 25.2733
35130000 25.2722
35140000 25.271
35150000 25.2695
35160000 25.2706
35170000 25.2718
35180000 25.2694
35190000 25.269
35200000 25.2659
35210000 25.2667
35220000 25.2667
35230000 25.2674
35240000 25.2684
35250000 25.2686
35260000 25.2704
35270000 25.2713
35280000 25.2718
35290000 25.273
35300000 25.2755
35310000 25.2746
35320000 25.274
35330000 25.2726
35340000 25.2715
35350000 25.2694
35360000 25.2664
35370000 25.2639
35380000 25.2646
35390000 25.264
35400000 25.2637
35410000 25.2642
35420000 25.2613
35430000 25.2593
35440000 25.2572
35450000 25.255
35460000 25.2546
35470000 25.2538
35480000 25.2547
35490000 25.2554
35500000 25.2565
35510000 25.2548
35520000 25.2532
35530000 25.2516
35540000 25.251
35550000 25.2509
35560000 25.2511
35570000 25.2499
35580000 25.2521
35590000 25.2548
35600000 25.2553
35610000 25.2552
35620000 25.2561
35630000 25.2569
35640000 25.2571
35650000 25.258
35660000 25.2589
35670000 25.2622
35680000 25.2644
35690000 25.2667
35700000 25.2686
35710000 25.2709
35720000 25.2709
35730000 25.2691
35740000 25.2706
35750000 25.2704
35760000 25.2715
35770000 25.2737
35780000 25.2765
35790000 25.2796
35800000 25.2826
35810000 25.2851
35820000 25.2865
35830000 25.2883
35840000 25.2904
35850000 25.292
35860000 25.2926
35870000 25.2923
35880000 25.2917
35890000 25.2904
35900000 25.2916
35910000 25.2916
35920000 25.2909
35930000 25.2915
35940000 25.2916
35950000 25.2916
35960000 25.2906
35970000 25.2905
35980000 25.2912
35990000 25.2908
36000000 25.2904
36010000 25.2898
36020000 25.289
36030000 25.2871
36040000 25.2867
36050000 25.2841
36060000 25.282
36070000 25.282
36080000 25.2827
36090000 25.2824
36100000 25.2833
36110000 25.2841
36120000 25.2857
36130000 25.2866
36140000 25.2874
36150000 25.2876
36160000 25.2864
36170000 25.2859
36180000 25.2862
36190000 25.2879
36200000 25.2891
36210000 25.2903
36220000 25.2903
36230000 25.2905
36240000 25.2901
36250000 25.289
36260000 25.2893
36270000 25.2896
36280000 25.2912
36290000 25.2928
36300000 25.2955
36310000 25.298
36320000 25.2985
36330000 25.2994
36340000 25.3001
36350000 25.2994
36360000 25.2987
36370000 25.2982
36380000 25.2994
36390000 25.301
36400000 25.3015
36410000 25.3012
36420000 25.3028
36430000 25.3048
36440000 25.3068
36450000 25.3078
36460000 25.3097
36470000 25.3109
36480000 25.3105
36490000 25.3113
36500000 25.3117
36510000 25.3112
36520000 25.3101
36530000 25.3087
36540000 25.3089
36550000 25.3068
36560000 25.3063
36570000 25.3046
36580000 25.3027
36590000 25.3002
36600000 25.3004
36610000 25.3011
36620000 25.3006
36630000 25.2995
36640000 25.2978
36650000 25.296
36660000 25.296
36670000 25.2971
36680000 25.2983
36690000 25.2998
36700000 25.3008
36710000 25.3007
36720000 25.3029
36730000 25.3051
36740000 25.3069
36750000 25.3084
36760000 25.3094
36770000 25.3118
36780000 25.3142
36790000 25.3149
36800000 25.3185
36810000 25.322
36820000 25.3241
36830000 25.3259
36840000 25.3287
36850000 25.332
36860000 25.3351
36870000 25.3368
36880000 25.3403
36890000 25.3403
36900000 25.342
36910000 25.3442
36920000 25.3466
36930000 25.3493
36940000 25.3497
36950000 25.3514
36960000 25.3529
36970000 25.3534
36980000 25.3533
36990000 25.356
37000000 25.3578
37010000 25.3605
37020000 25.3626
37030000 25.3654
37040000 25.3686
37050000 25.3721
37060000 25.377
37070000 25.38
37080000 25.3826
37090000 25.3859
37100000 25.3906
37110000 25.394
37120000 25.3971
37130000 25.4006
37140000 25.4041
37150000 25.4088
37160000 25.4118
37170000 25.4139
37180000 25.4158
37190000 25.4166
37200000 25.4171
37210000 25.4184
37220000 25.4198
37230000 25.4188
37240000 25.4185
37250000 25.4164
37260000 25.4165
37270000 25.4159
37280000 25.4178
37290000 25.418
37300000 25.4204
37310000 25.4213
37320000 25.4231
37330000 25.4242
37340000 25.4256
37350000 25.426
37360000 25.4268
37370000 25.4279
37380000 25.43
37390000 25.4302
37400000 25.4311
37410000 25.4297
37420000 25.4284
37430000 25.4293
37440000 25.4319
37450000 25.4322
37460000 25.4325
37470000 25.4333
37480000 25.4341
37490000 25.434
37500000 25.4349
37510000 25.436
37520000 25.4389
37530000 25.4398
37540000 25.4417
37550000 25.4425
37560000 25.4441
37570000 25.4456
37580000 25.4482
37590000 25.4494
37600000 25.4495
37610000 25.448
37620000 25.4468
37630000 25.4441
37640000 25.4423
37650000 25.44
37660000 25.4387
37670000 25.4376
37680000 25.4356
37690000 25.4331
37700000 25.4321
37710000 25.4299
37720000 25.4296
37730000 25.4279
37740000 25.4267
37750000 25.423
37760000 25.4203
37770000 25.417
37780000 25.4148
37790000 25.4123
37800000 25.4107
37810000 25.4084
37820000 25.408
37830000 25.4063
37840000 25.406
37850000 25.4072
37860000 25.4068
37870000 25.4058
37880000 25.407
37890000 25.4071
37900000 25.4074
37910000 25.4069
37920000 25.409
37930000 25.4094
37940000 25.4108
37950000 25.4115
37960000 25.412
37970000 25.4121
37980000 25.4111
37990000 25.4096
38000000 25.4101
38010000 25.41
38020000 25.4089
38030000 25.4096
38040000 25.4099
38050000 25.4095
38060000 25.4097
38070000 25.4111
38080000 25.414
38090000 25.4147
38100000 25.416
38110000 25.4162
38120000 25.4178
38130000 25.4199
38140000 25.422
38150000 25.4243
38160000 25.4268
38170000 25.4277
38180000 25.4277
38190000 25.4266
38200000 25.4253
38210000 25.4237
38220000 25.4222
38230000 25.4211
38240000 25.4205
38250000 25.4204
38260000 25.4207
38270000 25.4211
38280000 25.4212
38290000 25.4198
38300000 25.4187
38310000 25.4187
38320000 25.4189
38330000 25.4176
38340000 25.4168
38350000 25.4159
38360000 25.4151
38370000 25.4139
38380000 25.4147
38390000 25.416
38400000 25.4168
38410000 25.4161
38420000 25.4171
38430000 25.4192
38440000 25.4195
38450000 25.4207
38460000 25.4213
38470000 25.4209
38480000 25.421
38490000 25.42
38500000 25.4211
38510000 25.4222
38520000 25.4248
38530000 25.4263
38540000 25.4274
38550000 25.4292
38560000 25.4301
38570000 25.4314
38580000 25.4308
38590000 25.4309
38600000 25.4309
38610000 25.4324
38620000 25.4335
38630000 25.4314
38640000 25.431
38650000 25.4312
38660000 25.4318
38670000 25.4323
38680000 25.4313
38690000 25.4321
38700000 25.4325
38710000 25.4338
38720000 25.4342
38730000 25.4344
38740000 25.4356
38750000 25.4356
38760000 25.4366
38770000 25.4381
38780000 25.4398
38790000 25.4411
38800000 25.4415
38810000 25.443
38820000 25.4436
38830000 25.4445
38840000 25.4445
38850000 25.4442
38860000 25.444
38870000 25.445
38880000 25.446
38890000 25.4461
38900000 25.4454
38910000 25.4441
38920000 25.4448
38930000 25.4458
38940000 25.4447
38950000 25.4446
38960000 25.4454
38970000 25.4456
38980000 25.4446
38990000 25.4454
39000000 25.4459
39010000 25.4448
39020000 25.4449
39030000 25.4445
39040000 25.4448
39050000 25.4461
39060000 25.4466
39070000 25.4485
39080000 25.4513
39090000 25.454
39100000 25.4551
39110000 25.4572
39120000 25.4609
39130000 25.4645
39140000 25.4658
39150000 25.466
39160000 25.4671
39170000 25.4697
39180000 25.4715
39190000 25.4733
39200000 25.476
39210000 25.4781
39220000 25.4804
39230000 25.4824
39240000 25.4849
39250000 25.4869
39260000 25.4903
39270000 25.4934
39280000 25.4967
39290000 25.4989
39300000 25.5027
39310000 25.5053
39320000 25.5075
39330000 25.5098
39340000 25.5103
39350000 25.5116
39360000 25.5134
39370000 25.515
39380000 25.5163
39390000 25.5174
39400000 25.518
39410000 25.5175
39420000 25.5191
39430000 25.5204
39440000 25.5217
39450000 25.52
39460000 25.5201
39470000 25.5192
39480000 25.5195
39490000 25.5207
39500000 25.5197
39510000 25.5185
39520000 25.5172
39530000 25.5164
39540000 25.5167
39550000 25.5157
39560000 25.5149
39570000 25.514
39580000 25.5141
39590000 25.5124
39600000 25.5124
39610000 25.5119
39620000 25.5124
39630000 25.5122
39640000 25.5135
39650000 25.5139
39660000 25.5133
39670000 25.5136
39680000 25.5143
39690000 25.515
39700000 25.5153
39710000 25.518
39720000 25.5207
39730000 25.5191
39740000 25.5195
39750000 25.5185
39760000 25.519
39770000 25.5189
39780000 25.5184
39790000 25.5182
39800000 25.5176
39810000 25.517
39820000 25.5173
39830000 25.5174
39840000 25.5188
39850000 25.5222
39860000 25.5258
39870000 25.5279
39880000 25.5313
39890000 25.5333
39900000 25.5336
39910000 25.534
39920000 25.5346
39930000 25.534
39940000 25.5331
39950000 25.5335
39960000 25.5348
39970000 25.5341
39980000 25.5335
39990000 25.5329
40000000 25.5342
40010000 25.536
40020000 25.5368
40030000 25.5386
40040000 25.5396
40050000 25.5407
40060000 25.5417
40070000 25.5424
40080000 25.5423
40090000 25.5416
40100000 25.5399
40110000 25.5401
40120000 25.5398
40130000 25.5401
40140000 25.541
40150000 25.5415
40160000 25.5418
40170000 25.5414
40180000 25.5395
40190000 25.5391
40200000 25.5377
40210000 25.538
40220000 25.5357
40230000 25.5341
40240000 25.533
40250000 25.5323
40260000 25.532
40270000 25.5317
40280000 25.5321
40290000 25.532
40300000 25.5298
40310000 25.5277
40320000 25.5258
40330000 25.5236
40340000 25.522
40350000 25.5208
40360000 25.5189
40370000 25.5157
40380000 25.5131
40390000 25.512
40400000 25.5114
40410000 25.5104
40420000 25.5096
40430000 25.5093
40440000 25.5076
40450000 25.5058
40460000 25.5052
40470000 25.5025
40480000 25.5016
40490000 25.5013
40500000 25.4996
40510000 25.4982
40520000 25.4964
40530000 25.4961
40540000 25.4948
40550000 25.4929
40560000 25.4909
40570000 25.4894
40580000 25.4893
40590000 25.49
40600000 25.4886
40610000 25.486
40620000 25.4842
40630000 25.4835
40640000 25.4839
40650000 25.4833
40660000 25.481
40670000 25.4793
40680000 25.4794
40690000 25.48
40700000 25.4816
40710000 25.4805
40720000 25.4803
40730000 25.4794
40740000 25.4787
40750000 25.4809
40760000 25.4796
40770000 25.4794
40780000 25.4805
40790000 25.4816
40800000 25.4836
40810000 25.4846
40820000 25.4866
40830000 25.4872
40840000 25.4886
40850000 25.4894
40860000 25.4903
40870000 25.4915
40880000 25.4919
40890000 25.4934
40900000 25.4935
40910000 25.4942
40920000 25.494
40930000 25.495
40940000 25.4974
40950000 25.4981
40960000 25.5002
40970000 25.5025
40980000 25.5028
40990000 25.5041
41000000 25.5051
41010000 25.5049
41020000 25.5058
41030000 25.5074
41040000 25.5086
41050000 25.5096
41060000 25.5092
41070000 25.5101
41080000 25.5085
41090000 25.5095
41100000 25.5096
41110000 25.5091
41120000 25.5071
41130000 25.5057
41140000 25.503
41150000 25.5019
41160000 25.5014
41170000 25.5003
41180000 25.499
41190000 25.499
41200000 25.4994
41210000 25.5005
41220000 25.5007
41230000 25.501
41240000 25.5002
41250000 25.5017
41260000 25.5024
41270000 25.5046
41280000 25.5064
41290000 25.5092
41300000 25.5116
41310000 25.5134
41320000 25.514
41330000 25.516
41340000 25.5185
41350000 25.5198
41360000 25.5199
41370000 25.5199
41380000 25.5186
41390000 25.5164
41400000 25.5158
41410000 25.5148
41420000 25.5135
41430000 25.5146
41440000 25.5141
41450000 25.5124
41460000 25.5119
41470000 25.5117
41480000 25.5117
41490000 25.511
41500000 25.5078
41510000 25.5059
41520000 25.5037
41530000 25.5012
41540000 25.4995
41550000 25.4985
41560000 25.4979
41570000 25.4959
41580000 25.4959
41590000 25.495
41600000 25.4948
41610000 25.4933
41620000 25.4924
41630000 25.4908
41640000 25.4902
41650000 25.4899
41660000 25.4903
41670000 25.4892
41680000 25.4883
41690000 25.4868
41700000 25.487
41710000 25.4871
41720000 25.4875
41730000 25.4866
41740000 25.4861
41750000 25.4879
41760000 25.4881
41770000 25.4877
41780000 25.4874
41790000 25.4858
41800000 25.4844
41810000 25.4837
41820000 25.4832
41830000 25.4828
41840000 25.481
41850000 25.48
41860000 25.4802
41870000 25.4809
41880000 25.4814
41890000 25.4814
41900000 25.482
41910000 25.4817
41920000 25.4804
41930000 25.4793
41940000 25.4778
41950000 25.4762
41960000 25.4744
41970000 25.4737
41980000 25.4723
41990000 25.4704
42000000 25.4695
42010000 25.4692
42020000 25.47
42030000 25.4709
42040000 25.4717
42050000 25.4717
42060000 25.4724
42070000 25.4744
42080000 25.4745
42090000 25.4738
42100000 25.4744
42110000 25.4748
42120000 25.4748
42130000 25.4737
42140000 25.4733
42150000 25.4731
42160000 25.4724
42170000 25.4733
42180000 25.4737
42190000 25.4735
42200000 25.4735
42210000 25.4737
42220000 25.4723
42230000 25.4729
42240000 25.4734
42250000 25.4725
42260000 25.4703
42270000 25.47
42280000 25.4695
42290000 25.47
42300000 25.469
42310000 25.4688
42320000 25.4674
42330000 25.467
42340000 25.4669
42350000 25.4668
42360000 25.4647
42370000 25.4631
42380000 25.4615
42390000 25.4617
42400000 25.4606
42410000 25.4599
42420000 25.4576
42430000 25.4555
42440000 25.4552
42450000 25.4553
42460000 25.4548
42470000 25.4531
42480000 25.4529
42490000 25.4525
42500000 25.451
42510000 25.4509
42520000 25.4514
42530000 25.4522
42540000 25.4522
42550000 25.4524
42560000 25.4526
42570000 25.4541
42580000 25.4548
42590000 25.4551
42600000 25.4558
42610000 25.4564
42620000 25.4576
42630000 25.4578
42640000 25.4576
42650000 25.4578
42660000 25.4585
42670000 25.4584
42680000 25.4593
42690000 25.459
42700000 25.4599
42710000 25.4603
42720000 25.4603
42730000 25.4597
42740000 25.4591
42750000 25.4582
42760000 25.4581
42770000 25.4581
42780000 25.4594
42790000 25.4591
42800000 25.4596
42810000 25.4614
42820000 25.4625
42830000 25.4643
42840000 25.4651
42850000 25.4666
42860000 25.468
42870000 25.4681
42880000 25.4678
42890000 25.4685
42900000 25.4691
42910000 25.4702
42920000 25.4707
42930000 25.4723
42940000 25.4727
42950000 25.4737
42960000 25.4754
42970000 25.4773
42980000 25.479
42990000 25.4814
43000000 25.4841
43010000 25.486
43020000 25.487
43030000 25.4879
43040000 25.4897
43050000 25.4916
43060000 25.4939
43070000 25.494
43080000 25.495
43090000 25.4961
43100000 25.4966
43110000 25.4984
43120000 25.4999
43130000 25.501
43140000 25.5019
43150000 25.5025
43160000 25.5026
43170000 25.5032
43180000 25.5046
43190000 25.5049
43200000 25.5069
43210000 25.5072
43220000 25.5087
43230000 25.5104
43240000 25.5119
43250000 25.5133
43260000 25.5147
43270000 25.5145
43280000 25.514
43290000 25.5137
43300000 25.5139
43310000 25.5148
43320000 25.5138
43330000 25.5126
43340000 25.513
43350000 25.5131
43360000 25.5131
43370000 25.5136
43380000 25.5163
43390000 25.5183
43400000 25.5208
43410000 25.5212
43420000 25.5246
43430000 25.527
43440000 25.5288
43450000 25.5323
43460000 25.5357
43470000 25.5364
43480000 25.5378
43490000 25.5395
43500000 25.5425
43510000 25.5448
43520000 25.546
43530000 25.5477
43540000 25.5496
43550000 25.5516
43560000 25.5538
43570000 25.5549
43580000 25.5567
43590000 25.5581
43600000 25.5588
43610000 25.5597
43620000 25.5602
43630000 25.5605
43640000 25.5619
43650000 25.5645
43660000 25.5659
43670000 25.5674
43680000 25.5685
43690000 25.5684
43700000 25.5678
43710000 25.5675
43720000 25.5671
43730000 25.568
43740000 25.5687
43750000 25.5684
43760000 25.568
43770000 25.5675
43780000 25.5672
43790000 25.5674
43800000 25.5673
43810000 25.5687
43820000 25.5697
43830000 25.5699
43840000 25.5716
43850000 25.5721
43860000 25.5729
43870000 25.5735
43880000 25.5732
43890000 25.5744
43900000 25.5748
43910000 25.5743
43920000 25.574
43930000 25.5737
43940000 25.5746
43950000 25.5732
43960000 25.5719
43970000 25.5711
43980000 25.5694
43990000 25.5691
44000000 25.569
44010000 25.5684
44020000 25.5684
44030000 25.5674
44040000 25.5661
44050000 25.5647
44060000 25.5635
44070000 25.5623
44080000 25.561
44090000 25.5606
44100000 25.5592
44110000 25.5588
44120000 25.5592
44130000 25.5601
44140000 25.5607
44150000 25.5616
44160000 25.5627
44170000 25.563
44180000 25.565
44190000 25.5663
44200000 25.5668
44210000 25.5674
44220000 25.5663
44230000 25.5662
44240000 25.5672
44250000 25.5683
44260000 25.5698
44270000 25.5695
44280000 25.5691
44290000 25.5705
44300000 25.5701
44310000 25.5705
44320000 25.5705
44330000 25.5697
44340000 25.5685
44350000 25.568
44360000 25.568
44370000 25.5682
44380000 25.5683
44390000 25.5683
44400000 25.5684
44410000 25.5674
44420000 25.5682
44430000 25.5689
44440000 25.5699
44450000 25.5691
44460000 25.5691
44470000 25.5692
44480000 25.5679
44490000 25.568
44500000 25.5682
44510000 25.5682
44520000 25.5671
44530000 25.5672
44540000 25.568
44550000 25.5674
44560000 25.5657
44570000 25.5643
44580000 25.5615
44590000 25.56
44600000 25.5579
44610000 25.5585
44620000 25.5575
44630000 25.557
44640000 25.5569
44650000 25.5553
44660000 25.5549
44670000 25.5545
44680000 25.5519
44690000 25.5515
44700000 25.55
44710000 25.5494
44720000 25.5482
44730000 25.5473
44740000 25.5468
44750000 25.5458
44760000 25.5438
44770000 25.5445
44780000 25.5455
44790000 25.5439
44800000 25.543
44810000 25.5426
44820000 25.5403
44830000 25.5399
44840000 25.5388
44850000 25.5354
44860000 25.5343
44870000 25.5353
44880000 25.5367
44890000 25.5372
44900000 25.5375
44910000 25.5382
44920000 25.5374
44930000 25.5366
44940000 25.5357
44950000 25.5355
44960000 25.5357
44970000 25.5371
44980000 25.5378
44990000 25.5379
45000000 25.5382
45010000 25.539
45020000 25.5397
45030000 25.5411
45040000 25.542
45050000 25.5441
45060000 25.546
45070000 25.5462
45080000 25.5473
45090000 25.5485
45100000 25.5495
45110000 25.5505
45120000 25.5528
45130000 25.553
45140000 25.5529
45150000 25.5547
45160000 25.5571
45170000 25.558
45180000 25.5596
45190000 25.5611
45200000 25.5615
45210000 25.5614
45220000 25.5624
45230000 25.5627
45240000 25.5635
45250000 25.5629
45260000 25.5612
45270000 25.5605
45280000 25.5606
45290000 25.5597
45300000 25.5584
45310000 25.5573
45320000 25.5563
45330000 25.555
45340000 25.5537
45350000 25.553
45360000 25.5525
45370000 25.552
45380000 25.5512
45390000 25.5514
45400000 25.5509
45410000 25.5499
45420000 25.5489
45430000 25.5499
45440000 25.5491
45450000 25.5489
45460000 25.5475
45470000 25.5462
45480000 25.5451
45490000 25.5451
45500000 25.5449
45510000 25.5447
45520000 25.5449
45530000 25.5441
45540000 25.543
45550000 25.5437
45560000 25.5437
45570000 25.5433
45580000 25.5442
45590000 25.5443
45600000 25.545
45610000 25.5448
45620000 25.5454
45630000 25.5458
45640000 25.5483
45650000 25.5492
45660000 25.5499
45670000 25.5512
45680000 25.553
45690000 25.5541
45700000 25.5545
45710000 25.5548
45720000 25.5533
45730000 25.5534
45740000 25.5531
45750000 25.5529
45760000 25.5527
45770000 25.5525
45780000 25.5509
45790000 25.5481
45800000 25.5467
45810000 25.5474
45820000 25.5467
45830000 25.5456
45840000 25.5446
45850000 25.5447
45860000 25.5443
45870000 25.5436
45880000 25.5445
45890000 25.5466
45900000 25.5488
45910000 25.5484
45920000 25.5483
45930000 25.5485
45940000 25.5496
45950000 25.5499
45960000 25.5517
45970000 25.5531
45980000 25.5526
45990000 25.5534
46000000 25.5526
46010000 25.5529
46020000 25.5527
46030000 25.5521
46040000 25.5512
46050000 25.5506
46060000 25.5502
46070000 25.5527
46080000 25.5534
46090000 25.5524
46100000 25.5534
46110000 25.554
46120000 25.5545
46130000 25.5554
46140000 25.5565
46150000 25.5557
46160000 25.5546
46170000 25.5534
46180000 25.5531
46190000 25.5524
46200000 25.5524
46210000 25.5517
46220000 25.5518
46230000 25.5502
46240000 25.5508
46250000 25.551
46260000 25.5519
46270000 25.5514
46280000 25.5527
46290000 25.5525
46300000 25.5523
46310000 25.5524
46320000 25.5516
46330000 25.5487
46340000 25.5483
46350000 25.5492
46360000 25.5501
46370000 25.5509
46380000 25.5502
46390000 25.5503
46400000 25.5514
46410000 25.5515
46420000 25.5511
46430000 25.5518
46440000 25.5525
46450000 25.5528
46460000 25.5532
46470000 25.5527
46480000 25.5534
46490000 25.5534
46500000 25.5541
46510000 25.5549
46520000 25.5548
46530000 25.5554
46540000 25.5551
46550000 25.5552
46560000 25.5557
46570000 25.5568
46580000 25.5593
46590000 25.5616
46600000 25.5629
46610000 25.5649
46620000 25.5677
46630000 25.57
46640000 25.5718
46650000 25.5722
46660000 25.5727
46670000 25.5743
46680000 25.5753
46690000 25.5756
46700000 25.5766
46710000 25.5762
46720000 25.5758
46730000 25.5759
46740000 25.5758
46750000 25.5762
46760000 25.575
46770000 25.5752
46780000 25.5735
46790000 25.5727
46800000 25.5703
46810000 25.5668
46820000 25.5639
46830000 25.5605
46840000 25.56
46850000 25.5598
46860000 25.5592
46870000 25.5596
46880000 25.5587
46890000 25.559
46900000 25.559
46910000 25.5594
46920000 25.5604
46930000 25.5601
46940000 25.5613
46950000 25.5628
46960000 25.5646
46970000 25.5667
46980000 25.567
46990000 25.5687
47000000 25.5696
47010000 25.569
47020000 25.5691
47030000 25.5691
